"","playerID","POS","W","L","inducted","play_era","G","GS","CG","SHO","SV","IP","IPouts","H","ER","HR","BB","SO","BAOpp","ERA","SO%","BB%","SO:BB","IBB","WP","HBP","BK","BFP","GF","R","SH","SF","GIDP","InnOuts","PO","A","E","DP","Pitching Triple Crown","300_wins","3000_so","300_sv","ped_use"
"379","tewksbo01","SP",110,102,"0","Steroids",302,277,31,7,1,1807,5421,2043,787,142,292,812,0.268004722550177,3.91975650249032,0.106519742883379,0.0383051292142201,2.78082191780822,22,24,41,7,7623,8,884,94,74,171,5421,138,344,10,28,"0","No","No","No","No"
"380","tiantlu01","SP",229,172,"0","Free Agency",573,484,187,49,15,3486.3,10459,3075,1280,346,1104,2416,0.214061956143404,3.30436279149815,0.168186564566655,0.0768534632788026,2.18840579710145,53,27,49,4,14365,51,1400,NA,NA,NA,10459,221,389,35,31,"0","No","No","No","No"
"381","tidrodi01","RP",100,94,"0","Free Agency",620,138,32,5,55,1746.8,5240,1705,715,163,579,975,0.230032379924447,3.68387909319899,0.1315434430653,0.0781165677280086,1.6839378238342,112,32,43,2,7412,244,807,93,62,NA,5239,97,212,12,10,"0","No","No","No","No"
"382","timlimi01","RP",75,73,"0","Modern",1058,4,0,0,141,1204.4,3613,1168,486,118,377,872,0.229830775285321,3.63168382597144,0.171585989767808,0.0741833923652105,2.31299734748011,72,31,47,3,5082,467,533,58,32,122,3613,101,188,14,14,"0","No","No","No","No"
"383","tobinji01","SP",105,112,"0","Integration",287,227,156,12,5,1899.9,5700,1929,726,107,557,498,0.238915035917761,3.43912837517764,0.0616794649492197,0.0689868714391875,0.894075403949731,NA,28,27,3,8074,47,861,NA,NA,NA,NA,96,479,21,27,"0","No","No","No","No"
"384","toneyfr01","SP",139,102,"0","Live Ball",336,271,158,28,12,2206,6618,2037,659,59,583,718,0.226635514018692,2.68857660924751,0.079884290164664,0.0648642634623943,1.23156089193825,NA,37,46,5,8988,48,835,NA,NA,NA,NA,57,555,26,14,"0","No","No","No","No"
"385","torremi01","SP",185,160,"0","Free Agency",494,458,117,15,0,3043.8,9132,3043,1340,223,1371,1404,0.230897640185143,3.96215257244234,0.106533120874118,0.104029137263829,1.02407002188184,84,103,59,11,13179,13,1501,NA,NA,NA,9128,223,472,41,38,"0","No","No","No","No"
"386","troutdi01","RP",170,161,"0","Integration",521,322,158,28,35,2725.7,8177,2641,979,112,1046,1256,0.227378390012914,3.23256411197124,0.108136030994404,0.0900559621179509,1.20076481835564,NA,50,34,7,11615,134,1166,NA,NA,NA,NA,193,645,50,63,"0","No","No","No","No"
"387","truckvi01","RP",177,135,"0","Integration",517,328,124,33,30,2682.5,8047,2416,1009,188,1088,1534,0.212339602742134,3.38527493010252,0.134821585515908,0.0956231323606961,1.40992647058824,NA,63,47,6,11378,113,1124,NA,NA,NA,NA,156,420,27,14,"0","No","No","No","No"
"388","tudorjo01","SP",117,72,"0","Free Agency",281,263,50,16,1,1796.9,5391,1677,623,156,475,988,0.227605863192182,3.12037397740553,0.134093376764387,0.0644679695982628,2.08,32,18,29,10,7368,5,700,69,45,137,5391,85,321,11,27,"0","No","No","No","No"
"389","turneji01","RP",69,60,"0","Integration",231,119,69,8,20,1132,3396,1123,405,67,283,329,0.239088780072387,3.21996466431095,0.0700447093889717,0.0602512241856504,1.16254416961131,NA,6,10,0,4697,86,482,NA,NA,NA,NA,55,269,12,18,"0","No","No","No","No"
"390","uhlege01","SP",200,166,"0","Live Ball",513,368,232,21,25,3119.7,9359,3417,1384,119,966,1135,0.250531563897646,3.99269160496202,0.0832172446660312,0.0708263069139966,1.17494824016563,NA,55,113,5,13639,114,1635,NA,NA,NA,NA,175,624,33,42,"0","No","No","No","No"
"391","valenfe01","SP",173,153,"0","Steroids",453,424,113,31,2,2930,8790,2718,1154,226,1151,2074,0.219228907888369,3.54470989761092,0.167285045975157,0.0928375544442652,1.80191138140747,65,119,25,11,12398,10,1303,182,69,209,8790,200,586,30,31,"0","No","No","No","No"
"392","valvejo01","RP",27,33,"0","Modern",626,0,0,0,288,630.2,1891,490,229,67,264,692,0.185185185185185,3.27039035226912,0.261526832955404,0.0997732426303855,2.62121212121212,31,24,26,3,2646,520,255,12,16,31,1891,34,25,8,2,"0","No","No","No","No"
"393","vanceda01","SP",197,140,"1","Live Ball",442,347,216,29,11,2966.6,8900,2809,1068,132,840,2045,0.227100008084728,3.24007281062496,0.165332686555097,0.067911714770798,2.43452380952381,NA,37,77,2,12369,53,1246,NA,NA,NA,NA,126,570,18,29,"1","No","No","No","No"
"394","vandejo01","SP",119,121,"0","Integration",346,285,131,29,2,2104.6,6314,1799,805,100,1132,1294,0.199136595085234,3.44245937470303,0.143236661500996,0.125304405578924,1.14310954063604,NA,37,21,3,9034,28,915,NA,NA,NA,NA,82,404,29,30,"0","No","No","No","No"
"395","vanhage01","SP",40,31,"0","Dead Ball",93,68,65,5,4,689.4,2068,809,310,34,244,281,0.257561286214581,4.04699738903394,0.0894619547914677,0.0776822667940146,1.15163934426229,NA,46,57,1,3141,23,527,NA,NA,NA,2070,64,162,20,7,"0","No","No","No","No"
"396","vealebo01","RP",120,95,"0","Expansion",397,255,78,20,21,1926,5778,1684,658,91,858,1703,0.206296704642901,3.07476635514019,0.208624280289109,0.105108416023521,1.98484848484848,62,92,29,9,8163,63,755,NA,NA,NA,5777,37,270,21,19,"0","No","No","No","No"
"397","violafr01","SP",176,150,"0","Steroids",421,420,74,16,0,2836.4,8509,2827,1175,294,864,1844,0.236906058828459,3.72831758567198,0.15452945613006,0.0724042571021537,2.13425925925926,39,86,48,12,11933,0,1303,88,63,215,8509,84,371,32,19,"0","No","No","No","No"
"398","vuckope01","RP",93,69,"0","Free Agency",286,186,38,8,10,1455.3,4366,1454,592,107,545,882,0.234932945548554,3.66110080395795,0.142510906446922,0.0880594603328486,1.61834862385321,29,46,35,10,6189,67,665,67,41,125,4366,87,222,21,15,"0","No","No","No","No"
"399","wadderu01","SP",193,143,"1","Dead Ball",407,340,261,50,5,2961.5,8884,2460,711,37,803,2316,0.209951352735342,2.16072936012156,0.197661517453273,0.068532900913203,2.88418430884184,NA,74,115,3,11717,54,1063,NA,NA,NA,8889,170,740,91,16,"1","No","No","No","No"
"400","wagnebi02","RP",47,40,"0","Modern",853,0,0,0,422,903,2709,601,232,82,300,1196,0.166944444444444,2.31229235880399,0.332222222222222,0.0833333333333333,3.98666666666667,26,43,33,1,3600,703,262,33,14,51,2709,33,86,5,2,"0","No","No","Yes","No"
"401","wakefti01","SP",200,180,"0","Modern",627,463,33,6,22,3226.2,9679,3152,1582,418,1205,2156,0.226128129708013,4.41324158452669,0.154673936437334,0.0864480952722577,1.78921161825726,33,134,186,8,13939,78,1791,51,109,232,9679,227,329,30,29,"0","No","No","No","No"
"402","walberu01","RP",155,141,"0","Live Ball",544,307,140,15,32,2644.1,7932,2795,1223,163,1031,1085,0.242243023054255,4.16285314473734,0.094037094817126,0.0893569076096377,1.05237633365664,NA,40,27,2,11538,145,1423,NA,NA,NA,NA,113,558,37,18,"0","No","No","No","No"
"403","walshed01","SP",195,126,"1","Dead Ball",430,315,250,57,35,2964.4,8893,2346,598,23,617,1736,0.204,1.81554446093645,0.15095652173913,0.0536521739130435,2.81361426256078,NA,84,53,14,11500,104,873,NA,NA,NA,NA,233,1207,56,32,"0","No","No","No","No"
"404","waltebu01","SP",198,160,"0","Integration",428,398,242,42,4,3104.6,9314,2990,1139,154,1121,1107,0.227549467275495,3.30187463763448,0.0842465753424658,0.0853120243531202,0.987511150758252,NA,63,51,6,13140,18,1343,NA,NA,NA,NA,153,746,24,76,"1","No","No","No","No"
"405","wardjo01","SP",164,103,"1","Dead Ball",293,262,245,24,3,2469.7,7409,2324,576,26,253,920,0.228650137741047,2.09904036927562,0.0905155450609996,0.0248917748917749,3.63636363636364,NA,144,NA,0,10164,32,1185,NA,NA,NA,7410,169,574,54,20,"0","No","No","No","No"
"406","warnelo01","SP",192,121,"0","Integration",445,343,192,30,13,2782.2,8347,2726,984,175,739,1140,0.234838042729152,3.18309251671339,0.0982081323225362,0.0636629910406616,1.5426251691475,NA,50,27,1,11608,65,1164,NA,NA,NA,NA,126,538,8,31,"0","No","No","No","No"
"407","welchbo01","SP",211,146,"0","Steroids",506,462,61,28,8,3092.2,9276,2894,1191,267,1034,1969,0.223371410929299,3.46646400620917,0.151975918493362,0.0798085828959555,1.90425531914894,60,55,79,45,12956,20,1310,122,83,209,9276,243,394,26,30,"0","No","No","No","No"
"408","welchmi01","SP",307,210,"1","Dead Ball",565,549,525,41,4,4801.9,14406,4588,1447,106,1297,1850,0.225920819381525,2.71205147962265,0.0910971045893244,0.0638664565688399,1.42636854279106,NA,274,NA,1,20308,16,2556,NA,NA,NA,14403,217,705,133,23,"0","Yes","No","No","No"
"409","wellsda01","SP",239,157,"0","Modern",660,489,54,12,13,3438.9,10317,3635,1578,407,719,2201,0.252202872406855,4.12980895053651,0.152709359605911,0.0498855200166516,3.06119610570236,65,101,83,17,14413,65,1702,106,84,266,10317,149,451,30,25,"0","No","No","No","No"
"410","wettejo01","RP",48,45,"0","Steroids",618,17,0,0,330,765,2295,616,249,73,252,804,0.195866454689984,2.92941176470588,0.255643879173291,0.080127186009539,3.19047619047619,30,40,16,1,3145,523,287,30,26,38,2295,27,60,12,2,"0","No","No","Yes","No"
"411","whiteea01","SP",218,185,"0","Live Ball",541,473,226,16,11,3564.4,10694,3917,1726,192,1431,1350,0.247989870212092,4.35809673437325,0.0854700854700855,0.0905982905982906,0.943396226415094,NA,43,101,6,15795,46,2018,NA,NA,NA,NA,166,701,47,31,"0","No","No","No","No"
"412","whiteha01","RP",46,54,"0","Integration",336,67,23,7,25,920.4,2761,875,387,47,450,349,0.219518314099348,3.78422425032595,0.0875564475664827,0.112895132965379,0.775555555555556,NA,20,14,2,3986,144,443,NA,NA,NA,NA,68,197,15,13,"0","No","No","No","No"
"413","whitewi01","SP",229,166,"0","Dead Ball",403,402,394,36,0,3542.6,10628,3440,896,65,496,1041,0.230084944150893,2.2762942471631,0.0696274496689185,0.033175038458966,2.09879032258065,NA,221,NA,0,14951,1,1844,NA,NA,NA,10626,117,715,106,10,"0","No","No","No","No"
"414","wilheho01","RP",143,122,"1","Expansion",1070,52,20,5,227,2254.2,6763,1757,632,150,778,1610,0.191728502837189,2.52328985893,0.175687472719337,0.0848974247053688,2.0694087403599,NA,90,62,4,9164,651,773,NA,NA,NA,NA,114,373,11,17,"0","No","No","No","No"
"415","willimi02","RP",45,58,"0","Steroids",619,3,0,0,192,691.4,2074,537,280,49,544,660,0.17217056748958,3.64477870986404,0.211606284065406,0.174414876563001,1.21323529411765,39,44,52,24,3119,419,317,33,30,48,2074,14,75,17,4,"0","No","No","No","No"
"416","willivi01","SP",249,205,"1","Dead Ball",513,471,388,50,11,3996.1,11988,3621,1167,66,1212,1651,0.222652647113079,2.62831260478967,0.101518784972022,0.0745249953883047,1.36221122112211,NA,94,156,6,16263,41,1620,NA,NA,NA,11991,271,1124,67,29,"0","No","No","No","No"
"417","williwo02","SP",132,116,"0","Modern",424,330,10,2,0,2216.4,6649,2217,1031,309,711,1480,0.233984168865435,4.18651867893882,0.156200527704485,0.0750395778364116,2.08157524613221,40,58,72,6,9475,34,1096,89,64,134,6649,159,252,18,23,"0","No","No","No","No"
"418","wiseri01","SP",188,181,"0","Free Agency",506,455,138,30,0,3126.8,9381,3227,1281,261,804,1647,0.245268678270122,3.68715619802993,0.125180512274835,0.0611081553545641,2.04850746268657,83,49,44,9,13157,15,1455,NA,NA,NA,9380,206,504,13,46,"0","No","No","No","No"
"419","wittbo01","SP",142,157,"0","Steroids",430,397,47,11,0,2464.9,7395,2493,1324,252,1375,1955,0.226574570571662,4.83427319566717,0.177678814868672,0.124965918385895,1.42181818181818,37,128,39,26,11003,13,1449,78,97,216,7395,148,294,30,28,"0","No","No","No","No"
"420","wittmi01","SP",117,116,"0","Free Agency",341,299,72,11,6,2108.4,6325,2066,898,183,713,1373,0.23143273216086,3.83323847467274,0.153803069340204,0.0798700571300549,1.92566619915849,40,73,55,5,8927,22,1012,59,68,193,6325,147,298,23,21,"0","No","No","No","No"
"421","woodjo02","SP",117,57,"0","Live Ball",225,158,121,28,11,1434.5,4303,1138,324,10,421,989,0.200175901495163,2.03276402927849,0.173966578715919,0.0740545294635004,2.34916864608076,NA,43,49,0,5685,57,497,NA,NA,NA,NA,123,409,17,16,"0","No","No","No","No"
"422","woodke02","RP",86,75,"0","Modern",446,178,11,5,63,1380,4140,1083,563,148,666,1582,0.184717721303087,3.67173913043478,0.269827733242367,0.113593723349821,2.37537537537538,22,64,99,6,5863,138,599,54,43,83,4140,73,123,9,13,"0","No","No","No","No"
"423","woodwi01","RP",164,156,"0","Free Agency",651,297,114,24,57,2684,8052,2582,965,209,724,1411,0.231486462255693,3.23584202682563,0.12650170342478,0.0649094495248341,1.94889502762431,71,72,63,6,11154,198,1130,NA,NA,NA,8055,84,523,14,26,"0","No","No","No","No"
"424","worreto01","RP",50,52,"0","Steroids",617,0,0,0,256,693.8,2081,608,238,65,247,628,0.210162461113031,3.08734505621217,0.217075699965434,0.085378499827169,2.54251012145749,67,23,7,7,2893,456,264,29,28,42,2081,30,82,4,9,"0","No","No","No","No"
"425","wyattwh01","RP",106,95,"0","Integration",360,210,97,17,13,1761,5283,1684,741,98,642,872,0.22390639542614,3.7870528109029,0.115942028985507,0.0853609892301556,1.3582554517134,NA,24,33,2,7521,101,860,NA,NA,NA,NA,74,316,18,15,"0","No","No","No","No"
"426","wynnea01","SP",300,244,"1","Expansion",691,612,290,49,15,4564.2,13692,4291,1796,338,1775,2334,0.221094394064303,3.54147495727619,0.120259686727123,0.091457131079967,1.31492957746479,NA,51,64,2,19408,66,2037,NA,NA,NA,NA,193,670,29,47,"0","Yes","No","No","No"
"427","youngcy01","SP",511,315,"1","Dead Ball",906,815,749,76,18,7356.1,22068,7092,2147,138,1217,2803,0.239764697927584,2.62679952692323,0.0947631765779776,0.0411440549038169,2.30320460147905,NA,156,161,3,29579,84,3167,NA,NA,NA,NA,229,2014,146,40,"1","Yes","No","No","No"
"428","zachato01","SP",186,191,"0","Live Ball",533,409,186,24,22,3126.5,9379,3580,1295,119,914,720,0.264187144860158,3.72781065088757,0.0531326101394731,0.0674488967603867,0.787746170678337,NA,38,41,15,13551,84,1552,NA,NA,NA,NA,83,773,29,27,"0","No","No","No","No"
"429","zachrpa01","RP",69,67,"0","Free Agency",293,154,29,7,3,1177.5,3532,1147,461,88,495,669,0.227128712871287,3.52356687898089,0.132475247524752,0.098019801980198,1.35151515151515,46,19,21,10,5050,44,529,57,43,79,3532,60,176,13,19,"0","No","No","No","No"
"430","zahnge01","SP",111,109,"0","Free Agency",304,270,79,20,1,1848.9,5547,1978,769,149,526,705,0.253654783277764,3.74330683108876,0.0904077968709926,0.0674531931264427,1.34030418250951,28,32,19,4,7798,13,889,81,56,249,5547,87,326,24,19,"0","No","No","No","No"
"431","zambrca01","SP",132,91,"0","Modern",354,302,10,5,0,1959,5877,1709,797,161,898,1637,0.203719156037668,3.66156202143951,0.195136488258434,0.107044939802122,1.82293986636971,41,58,102,5,8389,11,879,100,44,174,5877,168,290,25,29,"0","No","No","No","No"
"432","zitoba01","SP",165,143,"0","Modern",433,421,12,5,0,2576.6,7730,2381,1157,282,1064,1885,0.216434869557313,4.04137235116044,0.171348059267339,0.0967184801381693,1.77161654135338,52,50,97,8,11001,9,1254,105,73,219,7730,86,322,15,17,"0","No","No","No","No"
