"","playerID","fg_playerID","POS","inducted","play_era","PO","A","E","DP","Pitching Triple Crown","300_wins","3000_so","300_sv","ped_use","Name","W","L","ERA","WAR","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","ERA-","FIP-","E-F","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","all_star_appearances","num_gold_gloves","num_cy_young","num_mvp","num_ws_mvp"
"371","nehfar01",1009485,"SP","0","Live Ball",142,749,22,48,"0","No","No","No","No","Art Nehf",184,120,3.2,27.8,451,319,182,28,13,0,2707.2,10874,2715,1164,964,107,640,0,40,34,3,844,2.81,2.13,1.32,9.02,0.36,0.259,1.24,0.273,0.688,3.45,94,99,-0.25,95,81,116,96,105,98,93,97,102,0,0,0,0,0
"372","nichoki01",1009564,"SP","1","Dead Ball",313,1031,67,34,"0","Yes","No","No","No","Kid Nichols",361,208,2.95,80,620,561,531,48,17,0,5056.1,0,4912,2477,1660,156,1268,0,133,169,1,1868,3.32,2.26,1.47,8.74,0.28,0.256,1.22,0.277,0.629,3.55,73,86,-0.59,118,71,169,89,109,92,85,93,108,0,0,0,0,0
"373","oeschjo01",1009738,"RP","0","Live Ball",64,447,22,19,"0","No","No","No","No","Joe Oeschger",82,116,3.81,9.4,365,197,99,18,8,0,1818,7169,1936,947,770,61,651,0,67,46,10,535,2.65,3.22,0.82,9.58,0.3,0.273,1.42,0.289,0.665,3.79,114,111,0.03,86,127,68,104,117,104,109,103,99,0,0,0,0,0
"374","oliveda02",206,"RP","0","Modern",71,283,10,17,"0","No","No","No","No","Darren Oliver",118,98,4.51,19.8,766,229,11,4,7,15,1915.2,8346,2037,1045,960,216,720,45,96,60,15,1259,5.91,3.38,1.75,9.57,1.01,0.271,1.44,0.301,0.709,4.53,96,99,-0.02,90,97,92,103,92,103,101,102,100,0,0,0,0,0
"375","pennohe01",1010161,"RP","1","Live Ball",101,824,26,45,"0","No","No","No","No","Herb Pennock",240,162,3.6,46.9,617,420,247,35,32,0,3571.2,13892,3900,1692,1428,128,916,0,36,65,6,1227,3.09,2.31,1.34,9.83,0.32,0.274,1.35,0.293,0.676,3.57,95,93,0.03,100,70,143,102,95,101,94,102,103,0,0,0,0,0
"376","perduhu01",1010178,"SP","0","Dead Ball",22,175,15,5,"0","No","No","No","No","Hub Perdue",51,64,3.85,10.8,161,122,64,5,7,0,918.1,0,1037,503,393,43,199,0,20,10,2,317,3.11,1.95,1.59,10.16,0.42,0.286,1.35,0.304,0.63,3.26,119,98,0.6,82,64,127,117,186,112,104,108,94,0,0,0,0,0
"377","perraro01",1010201,"RP","0","Expansion",45,222,18,12,"0","No","No","No","No","Ron Perranoski",79,74,2.79,5.9,737,1,0,0,179,0,1174.2,5023,1097,442,364,50,468,121,24,28,4,687,5.26,3.59,1.47,8.4,0.38,0.242,1.33,0.276,0.755,3.17,82,93,-0.39,92,116,79,99,49,99,104,101,104,0,0,0,0,0
"378","phillde01",1010287,"SP","0","Dead Ball",93,624,33,17,"0","No","No","No","No","Deacon Phillippe",189,109,2.59,42.2,372,288,242,27,12,0,2607,0,2518,1077,749,41,363,0,60,45,6,929,3.21,1.25,2.56,8.69,0.14,0.255,1.11,0.278,0.646,2.6,85,82,-0.01,97,46,209,98,85,98,85,98,100,0,0,0,0,0
"379","planked01",1010385,"SP","1","Dead Ball",229,1108,40,37,"0","Yes","No","No","No","Eddie Plank",326,194,2.35,67.8,623,529,410,69,23,0,4495.2,1470,3958,1569,1174,41,1072,0,196,87,6,2246,4.5,2.15,2.1,7.92,0.08,0.238,1.12,0.273,0.708,2.45,81,86,-0.1,119,82,145,93,63,95,90,98,107,0,0,0,0,0
"380","pruethu01",1010551,"RP","0","Live Ball",41,205,15,5,"0","No","No","No","No","Hub Pruett",29,48,4.63,6.1,211,69,28,1,13,0,745,3395,816,468,383,28,396,0,37,10,0,357,4.31,4.78,0.9,9.86,0.34,0.275,1.63,0.306,0.646,4.41,108,100,0.22,148,158,94,99,68,100,113,105,98,0,0,0,0,0
"381","quinnja01",1010605,"RP","0","Live Ball",139,1240,45,40,"0","No","No","No","No","Jack Quinn",247,218,3.29,60.4,756,444,243,28,57,0,3920.1,11249,4238,1835,1433,102,860,0,94,59,5,1329,3.05,1.97,1.55,9.73,0.23,0.271,1.3,0.291,0.665,3.22,89,87,0.07,92,64,145,104,82,102,94,101,100,0,0,0,0,0
"382","radboch01",1010631,"SP","1","Dead Ball",230,942,111,39,"1","Yes","No","No","No","Charley Radbourn",309,195,2.67,49.3,528,503,489,35,2,0,4535.1,0,4335,2275,1348,117,875,0,54,217,0,1830,3.63,1.74,2.09,8.6,0.23,0.253,1.15,0.278,0.586,3.17,82,95,-0.49,97,75,121,92,82,94,89,94,110,0,0,0,0,0
"383","rayji01",1010726,"RP","0","Expansion",26,70,2,1,"0","No","No","No","No","Jim Ray",43,30,3.6,0.6,308,20,1,0,25,0,617.2,2614,541,271,247,52,271,37,12,21,3,407,5.93,3.95,1.5,7.88,0.76,0.232,1.31,0.261,0.736,3.65,103,107,-0.05,104,122,83,92,102,94,100,95,101,0,0,0,0,0
"384","raymobu01",1010731,"RP","0","Dead Ball",37,279,20,8,"0","No","No","No","No","Bugs Raymond",45,57,2.49,8.9,136,96,58,9,2,0,854.2,0,724,360,236,15,282,0,33,22,0,401,4.22,2.97,1.42,7.62,0.16,0.231,1.18,0.261,0.667,2.63,95,98,-0.15,119,104,115,95,121,96,97,99,97,0,0,0,0,0
"385","richaj.01",1010913,"SP","0","Free Agency",113,195,20,6,"0","No","No","No","No","J.R. Richard",107,71,3.15,32.4,238,221,76,19,0,0,1606,6674,1227,625,562,73,770,15,17,92,14,1493,8.37,4.32,1.94,6.88,0.41,0.208,1.24,0.267,0.727,2.86,92,82,0.29,163,131,123,78,59,83,93,96,101,0,0,0,0,0
"386","richmle01",1010928,"SP","0","Dead Ball",50,317,47,6,"0","No","No","No","No","Lee Richmond",75,100,3.06,19.1,191,179,161,8,3,0,1583,0,1763,1018,538,27,269,0,2,86,1,552,3.14,1.53,2.05,10.02,0.15,0.283,1.28,0.307,0.509,2.73,106,96,0.33,106,111,92,108,118,106,109,106,97,0,0,0,0,0
"387","ringji01",1010972,"SP","0","Live Ball",78,659,25,30,"0","No","No","No","No","Jimmy Ring",118,149,4.12,24.5,389,294,154,9,11,0,2354.1,10295,2545,1326,1079,104,953,0,30,88,7,835,3.19,3.64,0.88,9.73,0.4,0.273,1.49,0.292,0.651,4.07,106,102,0.05,113,136,84,101,109,101,109,102,98,0,0,0,0,0
"388","rixeyep01",1011008,"SP","1","Live Ball",131,1195,30,56,"0","No","No","No","No","Eppa Rixey",266,251,3.15,64.7,692,552,290,37,14,0,4494.2,16249,4633,1986,1572,92,1082,0,76,97,10,1350,2.7,2.17,1.25,9.28,0.18,0.263,1.27,0.281,0.672,3.35,88,90,-0.2,86,80,108,98,50,98,94,99,101,0,0,0,0,0
"389","rommeed01",1011174,"RP","0","Live Ball",159,810,32,51,"0","No","No","No","No","Eddie Rommel",171,119,3.54,26.1,500,249,147,18,29,0,2556.1,10873,2729,1213,1006,138,724,0,31,34,5,599,2.11,2.55,0.83,9.61,0.49,0.27,1.35,0.276,0.69,4.24,83,98,-0.7,73,77,95,97,120,98,92,95,105,0,0,0,0,0
"390","rootch01",1011188,"RP","0","Integration",95,506,15,21,"0","No","No","No","No","Charley Root",201,160,3.59,39.5,632,341,177,21,40,0,3197.1,13529,3252,1467,1274,187,889,0,79,22,3,1459,4.11,2.5,1.64,9.15,0.53,0.259,1.3,0.281,0.696,3.84,91,94,-0.25,133,87,155,94,108,95,92,98,104,0,0,0,0,0
"391","ruckena01",1011281,"SP","0","Dead Ball",55,625,24,18,"0","No","No","No","No","Nap Rucker",134,134,2.42,32.2,336,272,186,38,14,0,2375.1,149,2089,817,639,41,701,0,73,43,2,1217,4.61,2.66,1.74,7.92,0.16,0.238,1.17,0.272,0.729,2.6,86,90,-0.18,127,90,142,95,84,96,94,100,108,0,0,0,0,0
"392","rudoldi01",1011284,"SP","0","Live Ball",79,624,22,19,"0","No","No","No","No","Dick Rudolph",121,108,2.66,30.8,279,241,172,27,8,0,2049,4524,1971,778,605,35,402,0,27,39,3,786,3.45,1.77,1.96,8.66,0.15,0.252,1.16,0.277,0.69,2.51,94,87,0.15,97,68,143,103,75,102,95,102,101,0,0,0,0,0
"393","rueteki01",1128,"SP","0","Steroids",135,439,7,54,"0","No","No","No","No","Kirk Rueter",130,92,4.27,14.2,340,336,4,1,0,0,1918,8210,2092,1004,911,220,582,41,25,24,0,818,3.84,2.73,1.41,9.82,1.03,0.275,1.39,0.285,0.709,4.66,102,110,-0.39,57,79,72,108,98,107,100,98,99,0,0,0,0,0
"394","rusieam01",1011308,"SP","1","Dead Ball",176,874,122,35,"1","No","No","No","No","Amos Rusie",245,174,3.07,46.5,462,427,392,30,5,0,3769.2,0,3384,2066,1287,76,1704,0,29,153,1,1934,4.62,4.07,1.14,8.08,0.18,0.241,1.35,0.276,0.609,3.75,78,93,-0.68,165,116,143,82,65,86,91,92,108,0,0,0,0,0
"395","sadecra01",1011360,"RP","0","Free Agency",62,312,52,23,"0","No","No","No","No","Ray Sadecki",135,131,3.78,25.8,563,328,85,20,7,0,2500.2,10694,2456,1206,1051,240,922,82,41,94,6,1614,5.81,3.32,1.75,8.84,0.86,0.252,1.35,0.281,0.718,3.64,103,101,0.14,102,108,94,103,111,102,104,102,99,0,0,0,0,0
"396","sandesc02",1011423,"RP","0","Steroids",49,57,7,2,"0","No","No","No","No","Scott Sanders",34,45,4.86,7.6,234,88,2,1,5,0,681.2,2976,674,399,368,93,276,31,14,38,4,632,8.34,3.64,2.29,8.9,1.23,0.251,1.39,0.296,0.678,4.32,113,97,0.54,127,107,118,97,119,96,99,100,96,0,0,0,0,0
"397","santajo02",755,"SP","0","Modern",98,232,19,16,"1","No","No","No","No","Johan Santana",139,78,3.2,45.6,360,284,15,10,1,0,2025.2,8262,1726,773,721,220,567,13,36,68,12,1988,8.83,2.52,3.51,7.67,0.98,0.225,1.13,0.276,0.77,3.44,74,81,-0.23,134,76,174,83,93,87,82,93,108,0,0,0,0,0
"398","scottja01",1011683,"RP","0","Live Ball",62,399,21,15,"0","No","No","No","No","Jack Scott",103,109,3.85,16.9,356,195,115,11,19,0,1814.2,7758,1969,904,776,94,493,0,43,25,1,657,3.26,2.45,1.33,9.77,0.47,0.273,1.36,0.29,0.675,3.84,104,100,0.01,115,92,127,101,120,100,99,101,101,0,0,0,0,0
"399","seguidi01",1011725,"RP","0","Free Agency",128,243,17,11,"0","No","No","No","No","Diego Segui",92,111,3.81,13.8,639,171,28,7,71,0,1807.2,7741,1656,867,765,185,786,86,18,75,10,1298,6.46,3.91,1.65,8.24,0.92,0.239,1.35,0.27,0.724,3.78,104,101,0.03,116,119,97,98,108,98,104,100,99,0,0,0,0,0
"400","selmadi01",1011737,"RP","0","Expansion",52,157,7,9,"0","No","No","No","No","Dick Selma",42,54,3.62,6.8,307,76,11,6,31,0,840,3558,734,375,338,69,381,44,27,46,2,681,7.3,4.08,1.79,7.86,0.74,0.233,1.33,0.277,0.734,3.4,102,101,0.22,125,133,96,92,102,95,103,100,101,0,0,0,0,0
"401","seymocy01",1011777,"SP","0","Dead Ball",63,339,66,14,"0","No","No","No","No","Cy Seymour",61,56,3.76,4.6,140,123,104,6,1,0,1029,0,951,631,430,25,655,0,84,60,8,584,5.11,5.73,0.89,8.32,0.22,0.247,1.56,0.285,0.64,4.34,99,114,-0.58,218,197,111,83,99,87,108,95,107,0,0,0,0,0
"402","sherdbi01",1011869,"RP","0","Live Ball",77,540,29,25,"0","No","No","No","No","Bill Sherdel",165,146,3.72,26.7,514,272,159,11,26,0,2709.1,11604,3018,1326,1120,149,661,0,54,26,3,839,2.79,2.2,1.27,10.03,0.49,0.277,1.36,0.29,0.683,3.92,96,99,-0.19,98,80,124,102,118,101,97,100,103,0,0,0,0,0
"403","shockur01",1011918,"SP","0","Live Ball",155,599,15,22,"0","No","No","No","No","Urban Shocker",187,117,3.17,39.8,412,317,200,28,25,0,2681.2,11140,2709,1127,945,126,657,0,37,20,3,983,3.3,2.2,1.5,9.09,0.42,0.259,1.26,0.277,0.705,3.59,81,90,-0.42,112,68,164,94,130,95,88,96,106,0,0,0,0,0
"404","smithsh01",1012205,"RP","0","Live Ball",91,686,33,27,"0","No","No","No","No","Sherry Smith",114,118,3.32,23.6,373,224,142,16,21,0,2052.2,7925,2234,964,757,57,440,0,42,17,3,428,1.88,1.93,0.97,9.8,0.25,0.273,1.3,0.283,0.665,3.47,93,96,-0.16,60,69,86,106,87,104,97,100,99,0,0,0,0,0
"405","spaldal01",1012300,"SP","0","Dead Ball",211,648,110,29,"0","No","No","No","No","Al Spalding",253,65,2.14,31.3,347,327,281,24,11,0,2890.2,0,3271,1791,686,15,156,0,0,1,2,142,0.44,0.49,0.91,10.18,0.05,0.286,1.19,0.289,0.48,2.93,70,96,-0.8,63,69,103,91,49,94,90,93,134,0,0,0,0,0
"406","sparktu01",1012306,"SP","0","Dead Ball",107,544,46,20,"0","No","No","No","No","Tully Sparks",121,136,2.79,24.2,313,269,202,19,8,0,2335.2,0,2231,1059,725,33,629,0,88,24,1,778,3,2.42,1.24,8.6,0.13,0.253,1.22,0.275,0.651,2.94,96,98,-0.14,92,90,104,99,90,99,96,99,100,0,0,0,0,0
"407","splitpa01",1012346,"SP","0","Free Agency",125,450,15,49,"0","No","No","No","No","Paul Splittorff",166,143,3.81,31.4,429,392,88,17,1,0,2554.2,10830,2644,1243,1082,192,780,41,34,40,5,1057,3.72,2.75,1.36,9.31,0.68,0.264,1.34,0.28,0.695,3.73,99,99,0.08,75,84,89,105,87,104,99,101,97,0,0,0,0,0
"408","stottto01",75,"SP","0","Steroids",166,261,18,19,"0","No","No","No","No","Todd Stottlemyre",138,121,4.28,28.7,372,339,25,6,1,0,2191.2,9441,2200,1132,1042,246,816,49,83,63,10,1587,6.52,3.35,1.94,9.03,1.01,0.258,1.38,0.291,0.714,4.24,100,98,0.04,106,96,110,99,106,99,98,100,101,0,0,0,0,0
"409","tanneje01",1012822,"SP","0","Dead Ball",110,840,47,29,"0","No","No","No","No","Jesse Tannehill",197,116,2.79,36.4,358,319,263,34,7,0,2750.1,0,2787,1195,852,40,477,0,130,28,1,940,3.08,1.56,1.97,9.12,0.13,0.264,1.19,0.287,0.659,2.87,88,91,-0.08,93,62,151,101,96,101,92,100,104,0,0,0,0,0
"410","tidrodi01",1013056,"RP","0","Free Agency",97,212,12,10,"0","No","No","No","No","Dick Tidrow",100,94,3.68,12.6,620,138,32,5,55,0,1746.1,7412,1705,806,714,163,579,112,43,32,2,975,5.02,2.98,1.68,8.79,0.84,0.251,1.31,0.273,0.725,3.78,99,101,-0.1,100,93,108,100,115,100,98,98,101,0,0,0,0,0
"411","timlimi01",1187,"RP","0","Modern",101,188,14,14,"0","No","No","No","No","Mike Timlin",75,73,3.63,11.9,1058,4,0,0,141,26,1204.1,5082,1168,533,486,118,377,72,47,31,3,872,6.52,2.82,2.31,8.73,0.88,0.251,1.28,0.286,0.742,3.94,81,89,-0.31,105,81,128,94,82,95,91,97,105,0,0,0,0,0
"412","toneyfr01",1013116,"SP","0","Live Ball",57,555,26,14,"0","No","No","No","No","Fred Toney",139,102,2.69,21.8,336,271,158,28,12,0,2206,7545,2037,835,659,59,583,0,46,37,5,718,2.93,2.38,1.23,8.31,0.24,0.244,1.19,0.261,0.709,3.15,87,101,-0.46,88,92,94,94,97,96,94,95,104,0,0,0,0,0
"413","torremi01",1013134,"SP","0","Free Agency",223,472,41,38,"0","No","No","No","No","Mike Torrez",185,160,3.96,27.2,494,458,117,15,0,0,3044,13179,3043,1501,1340,223,1371,84,59,105,11,1404,4.15,4.05,1.02,9,0.66,0.259,1.45,0.279,0.714,4.07,102,107,-0.11,82,123,67,102,85,102,108,100,100,0,0,0,0,0
"414","tudorjo01",1013215,"SP","0","Free Agency",85,321,11,27,"0","No","No","No","No","John Tudor",117,72,3.12,25.1,281,263,50,16,1,0,1797,7368,1677,700,623,156,475,32,29,18,10,988,4.95,2.38,2.08,8.4,0.78,0.244,1.2,0.266,0.755,3.62,80,96,-0.5,93,74,125,96,100,97,90,95,105,0,0,0,0,0
"415","uhlege01",1013266,"SP","0","Live Ball",175,624,33,42,"0","No","No","No","No","George Uhle",200,166,3.99,44.6,513,368,232,21,25,0,3119.2,13639,3417,1635,1384,119,966,0,113,55,5,1135,3.27,2.79,1.17,9.86,0.34,0.272,1.4,0.292,0.661,3.91,95,91,0.08,110,84,131,100,78,99,96,101,101,0,0,0,0,0
"416","vanceda01",1013342,"SP","1","Live Ball",126,570,18,29,"1","No","No","No","No","Dazzy Vance",197,140,3.24,60.1,442,347,216,29,11,0,2966.2,12235,2809,1246,1068,132,840,0,77,37,2,2045,6.2,2.55,2.43,8.52,0.4,0.245,1.23,0.289,0.7,3.26,81,78,-0.02,215,90,241,85,85,89,86,99,106,0,0,0,1,0
"417","vanhage01",1013357,"SP","0","Dead Ball",64,162,20,7,"0","No","No","No","No","George Van Haltren",40,31,4.05,6.4,93,68,65,5,4,0,689.1,0,809,527,310,33,244,0,49,41,1,281,3.67,3.19,1.15,10.56,0.43,0.294,1.53,0.318,0.545,4,108,102,0.04,112,111,95,113,135,109,112,110,98,0,0,0,0,0
"418","vuckope01",1013461,"RP","0","Free Agency",87,222,21,15,"0","No","No","No","No","Pete Vuckovich",93,69,3.66,17.5,286,186,38,8,10,0,1455.1,6189,1454,665,592,107,545,29,35,46,10,882,5.45,3.37,1.62,8.99,0.66,0.259,1.37,0.292,0.727,3.63,97,97,0.03,109,105,104,101,86,102,102,105,102,0,0,1,0,0
"419","wadderu01",1013467,"SP","1","Dead Ball",170,740,91,16,"1","No","No","No","No","Rube Waddell",193,143,2.16,60,407,340,261,50,5,0,2961.1,0,2460,1063,711,37,803,0,117,77,4,2316,7.04,2.44,2.88,7.48,0.11,0.228,1.1,0.286,0.696,2.03,75,72,0.13,197,103,193,87,72,90,90,102,107,0,0,0,0,0
"420","walberu01",1013501,"RP","0","Live Ball",113,558,37,18,"0","No","No","No","No","Rube Walberg",155,141,4.16,29.2,544,307,140,15,32,0,2644,11538,2795,1423,1223,163,1031,0,27,40,2,1085,3.69,3.51,1.05,9.51,0.55,0.267,1.45,0.285,0.67,4.32,94,98,-0.15,120,101,118,96,120,97,97,99,102,0,0,0,0,0
"421","walshed01",1013570,"SP","1","Dead Ball",233,1207,56,32,"0","No","No","No","No","Ed Walsh",195,126,1.82,49.2,430,315,250,57,34,0,2964.1,99,2346,877,598,23,617,0,54,84,14,1736,5.27,1.87,2.81,7.12,0.07,0.219,1,0.26,0.717,2.02,69,80,-0.2,131,71,184,85,59,89,82,94,108,0,0,0,0,0
"422","wardjo01",1013615,"SP","1","Dead Ball",169,574,54,20,"0","No","No","No","No","John Ward",164,102,2.1,24.9,292,261,244,24,3,0,2461.2,0,2317,1183,575,26,253,0,0,144,0,920,3.36,0.92,3.64,8.47,0.1,0.25,1.04,0.276,0.547,2.43,82,96,-0.32,111,77,138,90,85,93,89,94,107,0,0,0,0,0
"423","welchmi01",1013757,"SP","1","Dead Ball",217,705,133,23,"0","Yes","No","No","No","Mickey Welch",307,210,2.71,41.7,565,549,525,41,4,0,4802,0,4587,2556,1447,106,1297,0,29,274,1,1850,3.47,2.43,1.43,8.6,0.2,0.253,1.23,0.277,0.582,3.29,89,103,-0.57,93,113,85,94,91,96,98,95,108,0,0,0,0,0
"424","whiteea01",1013866,"SP","0","Live Ball",166,701,47,31,"0","No","No","No","No","Earl Whitehill",218,185,4.36,40,541,473,226,16,11,0,3564.2,15795,3917,2018,1726,192,1431,0,101,43,6,1350,3.41,3.61,0.94,9.89,0.48,0.275,1.5,0.293,0.662,4.37,99,99,-0.01,109,102,106,100,96,100,100,101,101,0,0,0,0,0
"425","whiteha01",1013877,"RP","0","Integration",68,197,15,13,"0","No","No","No","No","Hal White",46,54,3.78,6.9,336,67,23,7,25,0,920.1,3986,875,443,387,47,450,0,14,20,2,349,3.41,4.4,0.78,8.56,0.46,0.248,1.44,0.265,0.704,3.98,96,100,-0.2,92,116,79,96,79,98,102,98,100,0,0,0,0,0
"426","whitewi01",1013897,"SP","0","Dead Ball",117,715,106,10,"0","No","No","No","No","Will White",229,166,2.28,26.5,403,401,394,36,0,0,3542.2,0,3440,1844,896,65,496,0,68,168,0,1041,2.64,1.26,2.1,8.74,0.17,0.256,1.11,0.274,0.552,2.98,83,108,-0.71,86,99,82,95,127,97,96,94,110,0,0,0,0,0
"427","willivi01",1014042,"SP","1","Dead Ball",271,1124,67,29,"0","No","No","No","No","Vic Willis",249,205,2.63,48.7,513,471,388,50,11,0,3996,0,3621,1628,1167,66,1212,0,157,95,6,1651,3.72,2.73,1.36,8.16,0.15,0.243,1.21,0.27,0.687,2.96,87,94,-0.33,115,100,115,93,98,95,95,96,106,0,0,0,0,0
"428","wittbo01",1014170,"SP","0","Steroids",148,294,30,28,"0","No","No","No","No","Bobby Witt",142,157,4.83,27.8,430,397,47,11,0,0,2465,11003,2493,1449,1324,252,1375,37,39,128,26,1955,7.14,5.02,1.42,9.1,0.92,0.26,1.57,0.304,0.692,4.42,110,102,0.41,121,145,83,99,91,99,111,104,98,0,0,0,0,0
"429","woodjo02",1014224,"SP","0","Live Ball",123,409,17,16,"0","No","No","No","No","Joe Wood",117,57,2.03,26.2,225,158,121,28,11,0,1436.1,76,1138,497,324,10,421,0,49,43,0,989,6.2,2.64,2.35,7.13,0.06,0.22,1.09,0.27,0.697,2.26,70,78,-0.23,150,89,170,84,51,88,85,96,105,0,0,0,0,0
"430","youngcy01",1014369,"SP","1","Dead Ball",229,2014,146,40,"1","Yes","No","No","No","Cy Young",511,316,2.63,131.5,906,815,749,76,17,0,7354.2,0,7092,3167,2147,138,1217,0,163,156,3,2803,3.43,1.49,2.3,8.68,0.17,0.255,1.13,0.279,0.641,2.89,74,80,-0.26,114,50,220,93,81,94,83,96,106,0,0,0,0,0
"431","zachato01",1014405,"SP","0","Live Ball",83,773,29,27,"0","No","No","No","No","Tom Zachary",186,191,3.73,31.5,533,409,186,24,22,0,3126.1,13551,3580,1552,1295,119,914,0,41,38,15,720,2.07,2.63,0.79,10.31,0.34,0.284,1.44,0.294,0.683,4.04,95,100,-0.31,69,85,82,104,82,103,100,101,103,0,0,0,0,0
"432","zahnge01",1014410,"SP","0","Free Agency",87,326,24,19,"0","No","No","No","No","Geoff Zahn",111,109,3.74,25.1,304,270,79,20,1,0,1849,7798,1978,889,769,149,526,27,19,32,4,705,3.43,2.56,1.34,9.63,0.73,0.273,1.35,0.286,0.706,3.86,94,96,-0.12,72,79,91,106,88,106,99,102,99,0,0,0,0,0
